Abdomem,Fecg,Torax,Tempo,Classificacao
-0.404574,-0.0051,-0.349295,8316,0
-0.421100,-0.0149,-0.329132,8317,0
-0.417341,-0.0144,-0.270350,8318,0
-0.402660,-0.0085,-0.241232,8319,0
-0.419411,-0.0465,-0.152846,8320,0
-0.353617,-0.0075,-0.107676,8321,0
-0.354417,-0.0375,-0.090171,8322,0
-0.264442,0.0175,-0.037548,8323,0
-0.240416,-0.0056,0.067100,8324,0
-0.176252,0.0068,0.130622,8325,0
-0.133148,-0.0046,0.172330,8326,0
-0.054324,0.0057,0.317093,8327,0
0.000927,-0.0177,0.425277,8328,0
0.117205,0.0165,0.499536,8329,0
0.203085,0.0160,0.588978,8330,0
0.321835,0.0429,0.687881,8331,0
0.427100,0.0500,0.797770,8332,0
0.541526,0.0620,0.902039,8333,0
0.615716,0.0300,1.001459,8334,0
0.749125,0.0568,1.086844,8335,0
0.853492,0.0556,1.153853,8336,0
0.982920,0.0746,1.266180,8337,0
1.073425,0.0562,1.337523,8338,0
1.175496,0.0448,1.466830,8339,0
1.311541,0.0690,1.542387,8340,0
1.408275,0.0542,1.623013,8341,0
1.552968,0.0896,1.709542,8342,0
1.599646,0.0303,1.770907,8343,0
1.732681,0.0634,1.819245,8344,0
1.833937,0.0652,1.897735,8345,0
1.905899,0.0519,1.872407,8346,0
1.974319,0.0455,1.877983,8347,0
2.064150,0.0653,1.919503,8348,0
2.128451,0.0684,1.918124,8349,0
2.175076,0.0649,1.896131,8350,0
2.165217,0.0171,1.859742,8351,0
2.242552,0.0753,1.788046,8352,0
2.226194,0.0459,1.763152,8353,0
2.205035,0.0222,1.738206,8354,0
2.202018,0.0331,1.648050,8355,0
2.157196,0.0125,1.585089,8356,0
2.114207,0.0038,1.527335,8357,0
2.062283,0.0023,1.406890,8358,0
1.975598,-0.0239,1.318390,8359,0
1.910770,-0.0047,1.130149,8360,0
1.800193,-0.0217,1.005557,8361,0
1.687773,-0.0282,0.869404,8362,0
1.584208,-0.0117,0.712840,8363,0
1.423207,-0.0468,0.597464,8364,0
1.324105,-0.0134,0.477403,8365,0
1.181637,-0.0169,0.334881,8366,0
1.035269,-0.0127,0.148840,8367,0
0.860609,-0.0433,0.103754,8368,0
0.726863,-0.0219,-0.078049,8369,0
0.531456,-0.0596,-0.217798,8370,0
0.374914,-0.0552,-0.355812,8371,0
0.221798,-0.0470,-0.479958,8372,0
0.064645,-0.0446,-0.599446,8373,0
-0.102048,-0.0515,-0.730681,8374,0
-0.246310,-0.0349,-0.883903,8375,0
-0.429599,-0.0615,-0.984196,8376,0
-0.572754,-0.0545,-1.065960,8377,0
-0.700905,-0.0350,-1.180448,8378,0
-0.821766,-0.0211,-1.205853,8379,0
-0.955517,-0.0250,-1.291949,8380,0
-1.100742,-0.0480,-1.354560,8381,0
-1.224014,-0.0658,-1.347040,8382,0
-1.273355,-0.0186,-1.371553,8383,0
-1.368535,-0.0326,-1.369509,8384,0
-1.457952,-0.0544,-1.359943,8385,0
-1.479088,-0.0202,-1.349724,8386,0
-1.541276,-0.0428,-1.310125,8387,0
-1.545225,-0.0213,-1.265086,8388,0
-1.555670,-0.0198,-1.224961,8389,0
-1.543896,-0.0172,-1.113302,8390,0
-1.540672,-0.0352,-1.052584,8391,0
-1.537365,-0.0646,-0.979023,8392,0
-1.459270,-0.0308,-0.898966,8393,0
-1.395470,-0.0204,-0.825542,8394,0
-1.318675,-0.0117,-0.707035,8395,0
-1.224779,0.0043,-0.610611,8396,0
-1.139345,0.0062,-0.527929,8397,0
-1.055128,0.0006,-0.438423,8398,0
-0.950227,0.0143,-0.374811,8399,0
-0.859064,0.0131,-0.309543,8400,0
-0.736896,0.0391,-0.217372,8401,0
-0.676751,0.0084,-0.190607,8402,0
-0.594678,0.0069,-0.171974,8403,0
-0.475486,0.0405,-0.085831,8404,0
-0.418072,0.0183,-0.051866,8405,0
-0.321307,0.0461,-0.061389,8406,0
-0.299631,-0.0022,0.015231,8407,0
-0.207463,0.0308,0.002877,8408,0
-0.196079,-0.0082,-0.000622,8409,0
-0.108104,0.0414,-0.027337,8410,0
-0.094266,0.0200,0.002392,8411,0
-0.037868,0.0485,-0.004445,8412,0
-0.015093,0.0463,0.016942,8413,0
-0.020182,0.0241,-0.007558,8414,0
-0.018694,0.0101,0.011271,8415,0
0.017558,0.0373,-0.005785,8416,0
0.003144,0.0133,0.014312,8417,0
0.006448,0.0093,0.012065,8418,0
0.006268,0.0018,0.035068,8419,0
0.030792,0.0199,0.039082,8420,0
-0.006582,-0.0199,0.011760,8421,0
0.019837,0.0089,-0.011580,8422,0
-0.026486,-0.0317,-0.039351,8423,0
-0.011881,-0.0222,0.043124,8424,0
0.007365,-0.0071,0.033455,8425,0
0.010763,-0.0049,0.018171,8426,0
0.000532,-0.0159,0.014236,8427,0
-0.001574,-0.0164,0.000253,8428,0
0.042821,0.0281,0.008036,8429,0
0.040581,0.0286,-0.009035,8430,0
0.010978,-0.0004,0.004780,8431,0
0.017578,0.0102,-0.018797,8432,0
0.013128,0.0090,-0.014227,8433,0
-0.001129,-0.0046,0.007156,8434,0
0.055102,0.0516,0.011232,8435,0
0.040214,0.0351,0.018059,8436,0
0.048863,0.0448,-0.006291,8437,0
0.060590,0.0549,0.012296,8438,0
0.051764,0.0478,-0.000933,8439,0
0.066474,0.0581,0.042882,8440,0
0.023528,0.0145,0.012256,8441,0
0.053327,0.0425,0.019659,8442,0
0.059499,0.0521,-0.022905,8443,0
0.112062,0.1056,-0.002776,8444,0
0.080460,0.0723,0.015345,8445,0
0.057062,0.0442,0.041869,8446,0
0.072116,0.0575,0.017001,8447,0
0.080530,0.0627,0.031594,8448,0
0.089157,0.0735,-0.005502,8449,0
0.090489,0.0710,0.042019,8450,0
0.115243,0.0941,0.026656,8451,0
0.145298,0.1239,0.013554,8452,0
0.095213,0.0770,-0.009356,8453,0
0.097268,0.0757,0.038899,8454,0
0.104592,0.0823,0.025897,8455,0
0.086966,0.0594,0.056215,8456,0
0.121051,0.0945,0.010451,8457,0
0.102921,0.0733,0.036775,8458,0
0.069325,0.0397,0.018579,8459,0
0.126059,0.0975,0.014842,8460,0
0.087650,0.0618,0.005211,8461,0
0.079921,0.0533,0.026807,8462,0
0.074361,0.0491,0.013422,8463,0
0.141972,0.1172,0.014024,8464,0
0.096082,0.0729,0.012831,8465,0
0.113829,0.0927,0.005729,8466,0
0.065953,0.0494,-0.016654,8467,0
0.029389,0.0116,0.023800,8468,0
0.093470,0.0739,0.036546,8469,0
0.085004,0.0666,0.010936,8470,0
0.111418,0.0926,0.026063,8471,0
0.096041,0.0743,0.038291,8472,0
0.072418,0.0491,0.031357,8473,0
0.060520,0.0335,0.045786,8474,0
0.065767,0.0365,0.034578,8475,0
0.043761,0.0143,0.018835,8476,0
0.042203,0.0105,0.039403,8477,0
0.056941,0.0249,0.022846,8478,0
0.059614,0.0277,0.019519,8479,0
0.096953,0.0646,0.025595,8480,0
0.075023,0.0390,0.050273,8481,0
0.025195,-0.0100,0.014658,8482,0
0.067478,0.0336,0.018524,8483,0
0.033985,0.0008,0.024692,8484,0
0.021283,-0.0133,0.036692,8485,0
0.073287,0.0344,0.062997,8486,0
0.055910,0.0163,0.038133,8487,0
0.032413,-0.0063,0.024613,8488,0
0.052471,0.0082,0.076640,8489,0
0.033296,-0.0107,0.030757,8490,0
0.035133,-0.0050,0.001117,8491,0
0.025986,-0.0104,0.003648,8492,0
0.017452,-0.0172,0.016764,8493,0
0.013733,-0.0212,0.031515,8494,0
0.046220,0.0104,0.036798,8495,0
0.032004,-0.0012,0.013716,8496,0
0.026995,-0.0046,0.015821,8497,0
0.005075,-0.0265,0.028057,8498,0
0.041793,0.0088,0.040013,8499,0
0.064759,0.0305,0.041324,8500,0
0.058988,0.0219,0.056968,8501,0
0.053287,0.0138,0.048699,8502,0
0.039650,0.0023,0.012926,8503,0
0.029542,-0.0100,0.052449,8504,0
0.059901,0.0239,0.000923,8505,0
0.041950,0.0026,0.048824,8506,0
0.003610,-0.0427,0.080452,8507,0
0.043084,-0.0010,0.014701,8508,0
-0.000620,-0.0427,0.018598,8509,0
0.055703,0.0174,0.004762,8510,0
0.032124,-0.0069,0.036068,8511,0
0.046144,0.0080,0.024835,8512,0
0.060178,0.0206,0.044933,8513,0
0.027571,-0.0117,0.033826,8514,0
0.021604,-0.0123,-0.005527,8515,0
0.051323,0.0193,0.020842,8516,0
0.023840,-0.0096,0.043345,8517,0
0.033474,-0.0025,0.046283,8518,0
0.031930,-0.0036,0.030069,8519,0
0.055295,0.0185,0.035936,8520,0
0.062349,0.0238,0.047275,8521,0
0.033771,-0.0096,0.074888,8522,0
0.047767,-0.0024,0.080256,8523,0
0.091366,0.0332,0.093590,8524,0
0.036932,-0.0321,0.118009,8525,0
0.070950,-0.0022,0.075590,8526,0
0.039321,-0.0382,0.078920,8527,0
0.092121,0.0048,0.126393,8528,0
0.065873,-0.0312,0.129394,8529,0
0.049176,-0.0488,0.060824,8530,0
0.078883,-0.0202,0.071104,8531,0
0.105252,-0.0003,0.118841,8532,0
0.127632,0.0090,0.175270,8533,0
0.125651,0.0037,0.103684,8534,0
0.128154,0.0017,0.118653,8535,0
0.153276,0.0133,0.194867,8536,0
0.151888,0.0052,0.153154,8537,0
0.167357,0.0110,0.181476,8538,0
0.174036,0.0082,0.186800,8539,0
0.187597,0.0099,0.213857,8540,0
0.226614,0.0408,0.183975,8541,0
0.239151,0.0415,0.219645,8542,0
0.246323,0.0384,0.221798,8543,0
0.279068,0.0587,0.245071,8544,0
0.307375,0.0791,0.206439,8545,0
0.329842,0.0915,0.234560,8546,0
0.396451,0.1499,0.235749,8547,0
0.355019,0.1082,0.187785,8548,0
0.424809,0.1715,0.229357,8549,0
0.415005,0.1528,0.256401,8550,0
0.442292,0.1701,0.283531,8551,0
0.456078,0.1723,0.293956,8552,0
0.442215,0.1439,0.328631,8553,0
0.501232,0.1911,0.315463,8554,0
0.461540,0.1356,0.356738,8555,1
0.482310,0.1406,0.359974,8556,0
0.486197,0.1352,0.323728,8557,0
0.488884,0.1327,0.299337,8558,0
0.491464,0.1273,0.329401,8559,0
0.515585,0.1406,0.351268,8560,0
0.488799,0.0992,0.393000,8561,0
0.515353,0.1142,0.378788,8562,0
0.468911,0.0607,0.345478,8563,0
0.504698,0.0824,0.416267,8564,0
0.467824,0.0340,0.409956,8565,0
0.488776,0.0542,0.339112,8566,0
0.429237,-0.0149,0.413481,8567,0
0.463774,0.0093,0.430553,8568,0
0.418531,-0.0442,0.418639,8569,0
0.449203,-0.0180,0.401072,8570,0
0.399775,-0.0719,0.404414,8571,0
0.404444,-0.0692,0.384289,8572,0
0.393628,-0.0812,0.379460,8573,0
0.395749,-0.0795,0.382733,8574,0
0.373928,-0.1055,0.418037,8575,0
0.386534,-0.0897,0.371524,8576,0
0.383726,-0.0920,0.389205,8577,0
0.369194,-0.1031,0.362929,8578,0
0.326327,-0.1482,0.417882,8579,0
0.389043,-0.0843,0.390656,8580,0
0.333349,-0.1321,0.327075,8581,0
0.394966,-0.0683,0.382901,8582,0
0.389055,-0.0676,0.346780,8583,0
0.390342,-0.0654,0.385262,8584,0
0.362441,-0.0903,0.364175,8585,0
0.371036,-0.0713,0.305727,8586,0
0.400973,-0.0317,0.303830,8587,0
0.342912,-0.0829,0.319593,8588,0
0.389662,-0.0278,0.306237,8589,0
0.418349,0.0120,0.284888,8590,0
0.360679,-0.0331,0.258778,8591,0
0.394418,0.0096,0.284316,8592,0
0.358337,-0.0216,0.305303,8593,0
0.361224,-0.0058,0.246901,8594,0
0.367400,0.0101,0.257922,8595,0
0.339217,-0.0111,0.263092,8596,0
0.323068,-0.0173,0.243439,8597,0
0.359436,0.0322,0.206070,8598,0
0.317041,0.0009,0.218818,8599,0
0.313126,0.0058,0.223710,8600,0
0.263873,-0.0333,0.198309,8601,0
0.245028,-0.0409,0.182979,8602,0
0.277017,0.0024,0.178116,8603,0
0.254169,-0.0104,0.178366,8604,0
0.285731,0.0322,0.159644,8605,0
0.221299,-0.0234,0.166357,8606,0
0.192625,-0.0409,0.146592,8607,0
0.204673,-0.0161,0.128525,8608,0
0.210428,0.0014,0.118910,8609,0
0.188367,-0.0101,0.122101,8610,0
0.173725,-0.0152,0.121964,8611,0
0.179486,-0.0007,0.118228,8612,0
0.193330,0.0175,0.139523,8613,0
0.192056,0.0254,0.098688,8614,0
0.132291,-0.0234,0.078947,8615,0
0.161044,0.0134,0.089989,8616,0
0.104459,-0.0370,0.096041,8617,0
0.112742,-0.0209,0.077443,8618,0
0.135260,0.0118,0.053654,8619,0
0.124802,0.0081,0.070925,8620,0
0.105734,-0.0001,0.034325,8621,0
0.075548,-0.0240,0.059685,8622,0
0.097226,0.0013,0.072903,8623,0
0.039825,-0.0540,0.079824,8624,0
0.093442,0.0118,-0.000254,8625,0
0.002283,-0.0705,0.018749,8626,0
0.044248,-0.0207,0.020158,8627,0
0.087372,0.0285,0.030744,8628,0
0.089364,0.0354,0.028474,8629,0
0.048214,0.0002,0.013137,8630,0
0.043871,0.0003,0.022607,8631,0
0.046626,0.0104,-0.003297,8632,0
0.032272,-0.0037,0.042895,8633,0
0.033289,-0.0031,0.042932,8634,0
0.081005,0.0448,0.039850,8635,0
0.076029,0.0453,-0.009240,8636,0
-0.016400,-0.0446,0.015370,8637,0
0.034297,0.0043,0.048277,8638,0
0.044647,0.0179,0.007599,8639,0
0.033655,0.0095,-0.001971,8640,0
0.019707,-0.0041,0.018589,8641,0
0.015892,-0.0058,0.004979,8642,0
0.000651,-0.0160,-0.016824,8643,0
0.045168,0.0318,-0.006186,8644,0
0.010830,0.0005,-0.007220,8645,0
-0.003964,-0.0133,0.007842,8646,0
0.030890,0.0187,0.033536,8647,0
0.028790,0.0146,0.033670,8648,0
-0.009797,-0.0203,-0.010452,8649,0
0.065020,0.0554,0.006976,8650,0
0.052079,0.0406,0.020485,8651,0
0.037309,0.0303,-0.023421,8652,0
0.016168,0.0141,-0.025119,8653,0
0.004939,0.0051,-0.013821,8654,0
0.057126,0.0556,0.015074,8655,0
0.024221,0.0258,-0.019202,8656,0
0.017909,0.0230,-0.025630,8657,0
-0.011586,-0.0084,0.012045,8658,0
0.004009,0.0090,-0.014447,8659,0
-0.008535,-0.0043,0.005301,8660,0
-0.012112,-0.0076,-0.000260,8661,0
-0.003280,-0.0004,0.016239,8662,0
-0.004584,0.0011,-0.018856,8663,0
0.024923,0.0337,-0.029932,8664,0
0.011032,0.0224,-0.024747,8665,0
-0.011918,0.0010,-0.015744,8666,0
0.016161,0.0276,-0.001113,8667,0
-0.000491,0.0101,-0.004267,8668,0
0.009455,0.0219,-0.022603,8669,0
0.006901,0.0140,0.036241,8670,0
0.030534,0.0371,-0.005292,8671,0
-0.004309,0.0037,-0.020117,8672,0
0.027548,0.0394,-0.033782,8673,0
-0.020830,-0.0082,-0.014948,8674,0
0.042972,0.0597,-0.038772,8675,0
-0.024813,-0.0083,-0.007973,8676,0
0.010418,0.0312,-0.041295,8677,0
0.011259,0.0282,0.014057,8678,0
0.063982,0.0767,0.017133,8679,0
0.029993,0.0454,-0.034284,8680,0
0.029292,0.0402,0.023372,8681,0
0.051696,0.0612,0.002203,8682,0
0.028643,0.0396,-0.020181,8683,0
0.035827,0.0464,-0.009119,8684,0
0.034854,0.0481,-0.024009,8685,0
0.050424,0.0629,-0.005953,8686,0
0.024427,0.0311,0.030545,8687,0
0.014895,0.0194,0.003553,8688,0
0.045936,0.0485,0.006087,8689,0
0.039047,0.0392,0.008260,8690,0
0.037242,0.0324,0.034678,8691,0
0.027664,0.0233,-0.009131,8692,0
0.036111,0.0311,0.008412,8693,0
0.013651,0.0082,0.006292,8694,0
0.042030,0.0363,-0.001193,8695,0
0.043763,0.0389,-0.000843,8696,0
0.044444,0.0362,0.027700,8697,0
0.026071,0.0208,-0.022263,8698,0
0.029395,0.0227,0.012896,8699,0
-0.007241,-0.0186,0.037995,8700,0
0.021253,0.0099,0.006821,8701,0
0.030867,0.0170,0.031838,8702,0
0.029119,0.0176,-0.009599,8703,0
0.020997,0.0118,-0.009605,8704,0
0.029900,0.0182,0.028039,8705,0
0.006504,-0.0039,0.002332,8706,0
0.051729,0.0337,0.063914,8707,0
0.049763,0.0336,-0.003301,8708,0
0.030562,0.0121,0.028157,8709,0
0.010951,-0.0054,-0.005961,8710,0
0.028486,0.0101,0.026720,8711,0
0.045943,0.0343,-0.036794,8712,0
0.033859,0.0201,0.023160,8713,0
0.034024,0.0223,-0.002433,8714,0
0.016491,0.0067,0.001468,8715,0
0.053763,0.0459,-0.004923,8716,0
0.005446,-0.0024,0.012278,8717,0
0.042045,0.0331,0.014433,8718,0
0.004941,-0.0022,-0.006848,8719,0
0.023943,0.0170,0.010395,8720,0
0.006720,0.0011,-0.002900,8721,0
-0.058611,-0.0631,0.006566,8722,0
-0.018678,-0.0216,-0.008912,8723,0
-0.010953,-0.0153,0.017753,8724,0
0.017982,0.0120,0.014485,8725,0
0.019601,0.0169,-0.018211,8726,0
-0.009444,-0.0077,-0.038326,8727,0
0.020769,0.0196,0.027781,8728,0
0.001599,-0.0021,0.020700,8729,0
0.017394,0.0104,0.028441,8730,0
0.014939,0.0110,-0.021025,8731,0
0.001841,-0.0040,0.019654,8732,0
0.008980,0.0069,-0.023840,8733,0
0.006065,0.0064,-0.017748,8734,0
0.006452,0.0033,0.029600,8735,0
-0.016145,-0.0185,-0.004460,8736,0
0.010834,0.0018,0.054500,8737,0
0.017050,0.0081,0.001465,8738,0
-0.002593,-0.0094,-0.009167,8739,0
-0.028352,-0.0313,-0.024450,8740,0
0.010461,0.0116,-0.032202,8741,0
-0.013641,-0.0105,-0.018671,8742,0
-0.012097,-0.0103,0.016530,8743,0
0.002896,0.0083,-0.023170,8744,0
-0.015905,-0.0110,0.006710,8745,0
-0.007766,-0.0013,-0.017310,8746,0
0.004090,0.0093,0.010230,8747,0
-0.033635,-0.0317,0.019879,8748,0
0.034924,0.0397,-0.025333,8749,0
0.006355,0.0103,0.009119,8750,0
0.012445,0.0154,0.005007,8751,0
0.024418,0.0295,-0.011732,8752,0
0.027350,0.0337,-0.015034,8753,0
-0.037132,-0.0295,-0.017865,8754,0
-0.010698,-0.0046,0.001897,8755,0
-0.005054,-0.0022,0.016155,8756,0
-0.012736,-0.0105,-0.000071,8757,0
-0.020759,-0.0188,0.002088,8758,0
-0.037411,-0.0369,0.006027,8759,0
-0.020094,-0.0147,-0.037382,8760,0
-0.021635,-0.0140,-0.022697,8761,0
0.036702,0.0459,-0.013653,8762,0
0.007342,0.0110,0.040904,8763,0
0.007005,0.0078,0.014883,8764,0
-0.009940,-0.0125,0.025269,8765,0
-0.003819,-0.0068,0.002938,8766,0
-0.010850,-0.0156,0.010982,8767,0
-0.008272,-0.0144,0.008395,8768,0
-0.014549,-0.0195,-0.009655,8769,0
0.007703,0.0066,-0.027366,8770,0
0.011090,0.0131,-0.020463,8771,0
-0.017950,-0.0138,-0.017317,8772,0
-0.002567,0.0023,-0.005980,8773,0
0.019272,0.0213,0.020381,8774,0
0.003649,0.0048,0.000533,8775,0
-0.017635,-0.0190,0.017268,8776,0
-0.027019,-0.0321,0.030131,8777,0
0.035873,0.0284,0.028234,8778,0
0.018106,0.0050,0.048913,8779,0
-0.015201,-0.0253,-0.014881,8780,0
0.026025,0.0169,-0.004156,8781,0
0.017913,0.0081,0.009269,8782,0
-0.027102,-0.0355,-0.006644,8783,0
-0.020791,-0.0314,0.018476,8784,0
0.007346,-0.0005,-0.019863,8785,0
0.016279,0.0100,-0.009593,8786,0
0.000302,-0.0079,0.018870,8787,0
0.029710,0.0167,0.045443,8788,0
0.003620,-0.0084,0.005142,8789,0
0.019406,0.0106,-0.014984,8790,0
0.030043,0.0203,0.017961,8791,0
0.025529,0.0158,0.012975,8792,0
-0.013855,-0.0257,0.027343,8793,0
-0.016155,-0.0300,0.028814,8794,0
-0.004057,-0.0185,0.008627,8795,0
-0.035989,-0.0555,0.046344,8796,0
-0.016854,-0.0359,0.007148,8797,0
0.027357,0.0079,0.012741,8798,0
0.010593,-0.0060,-0.008035,8799,0
-0.001482,-0.0176,0.004346,8800,0
0.014117,-0.0004,-0.001872,8801,0
0.015559,0.0066,-0.027723,8802,0
0.032840,0.0227,0.025935,8803,0
0.028427,0.0162,0.025994,8804,0
-0.002906,-0.0167,0.020359,8805,0
0.030942,0.0178,0.009138,8806,0
0.033221,0.0221,-0.002676,8807,0
0.006413,-0.0029,-0.000433,8808,0
0.019885,0.0088,0.026321,8809,0
0.034372,0.0198,0.036039,8810,0
0.007579,-0.0036,-0.010523,8811,0
0.023454,0.0070,0.048262,8812,0
-0.013675,-0.0316,0.021255,8813,0
0.009297,-0.0149,0.056419,8814,0
-0.018005,-0.0452,0.036007,8815,0
0.014858,-0.0196,0.069733,8816,0
0.057328,0.0093,0.119294,8817,0
0.054582,-0.0044,0.112883,8818,0
0.090028,0.0181,0.132832,8819,0
0.088020,0.0060,0.115370,8820,0
0.070494,-0.0227,0.127969,8821,0
0.088064,-0.0131,0.109081,8822,0
0.087988,-0.0235,0.133419,8823,0
0.089256,-0.0367,0.178245,8824,0
0.130790,-0.0089,0.181287,8825,0
0.157244,0.0045,0.178635,8826,0
0.157179,-0.0074,0.187939,8827,0
0.181081,-0.0019,0.243670,8828,0
0.178967,-0.0220,0.257176,8829,0
0.215203,-0.0011,0.244486,8830,0
0.248644,0.0129,0.293537,8831,0
0.273427,0.0241,0.266271,8832,0
0.248670,-0.0187,0.308728,8833,0
0.266205,-0.0182,0.314744,8834,0
0.272869,-0.0266,0.308349,8835,0
0.387960,0.0637,0.396397,8836,0
0.339137,-0.0070,0.385503,8837,0
0.392853,0.0238,0.413262,8838,0
0.424337,0.0394,0.379623,8839,0
0.385131,-0.0187,0.415817,8840,0
0.414169,-0.0087,0.431768,8841,0
0.457221,0.0165,0.437746,8842,0
0.451421,-0.0066,0.455158,8843,0
0.486903,0.0123,0.463953,8844,0
0.529836,0.0339,0.511015,8845,0
0.517809,-0.0006,0.540600,8846,0
0.551580,0.0148,0.520405,8847,0
0.591616,0.0335,0.563359,8848,0
0.594424,0.0166,0.565143,8849,0
0.627797,0.0301,0.581346,8850,0
0.624470,0.0071,0.605495,8851,0
0.640334,0.0024,0.624187,8852,0
0.684639,0.0292,0.617618,8853,0
0.730003,0.0542,0.646931,8854,0
0.749934,0.0508,0.689249,8855,0
0.731989,0.0121,0.686762,8856,0
0.769186,0.0325,0.673402,8857,0
0.785107,0.0271,0.723640,8858,0
0.813287,0.0363,0.722128,8859,0
0.832228,0.0372,0.735974,8860,0
0.869035,0.0558,0.754170,8861,0
0.887780,0.0614,0.723766,8862,0
0.901828,0.0594,0.764024,8863,0
0.908938,0.0493,0.784703,8864,0
0.931797,0.0628,0.739467,8865,0
0.946850,0.0666,0.766332,8866,0
0.946963,0.0582,0.756884,8867,0
0.983625,0.0856,0.770467,8868,0
0.976944,0.0760,0.733395,8869,0
0.979756,0.0800,0.713530,8870,0
0.961402,0.0601,0.737089,8871,0
0.934007,0.0320,0.733185,8872,0
0.935759,0.0366,0.718065,8873,0
0.964532,0.0640,0.749763,8874,0
0.935328,0.0382,0.714985,8875,0
0.929839,0.0466,0.637308,8876,0
0.954786,0.0796,0.672218,8877,0
0.919642,0.0538,0.663795,8878,0
0.939500,0.0868,0.632901,8879,0
0.908724,0.0686,0.621781,8880,0
0.845652,0.0211,0.596814,8881,0
0.846977,0.0384,0.586388,8882,0
0.837894,0.0511,0.533598,8883,0
0.816707,0.0459,0.559445,8884,0
0.786905,0.0328,0.541429,8885,0
0.751589,0.0205,0.487521,8886,0
0.736520,0.0250,0.499883,8887,0
0.718960,0.0276,0.479979,8888,0
0.700046,0.0308,0.454777,8889,0
0.677596,0.0269,0.461361,8890,0
0.718330,0.0888,0.415173,8891,0
0.639481,0.0271,0.436382,8892,0
0.633387,0.0419,0.395133,8893,0
0.615987,0.0480,0.355126,8894,0
0.594100,0.0476,0.353301,8895,0
0.518470,-0.0061,0.330849,8896,0
0.553010,0.0473,0.339301,8897,0
0.480946,-0.0033,0.296836,8898,0
0.477675,0.0200,0.249420,8899,0
0.411434,-0.0265,0.280571,8900,0
0.442047,0.0273,0.233073,8901,0
0.440914,0.0476,0.232703,8902,0
0.395428,0.0226,0.221053,8903,0
0.327973,-0.0246,0.204720,8904,0
0.325393,-0.0083,0.202734,8905,0
0.334570,0.0176,0.196733,8906,0
0.280282,-0.0185,0.175861,8907,0
0.269590,-0.0080,0.131481,8908,0
0.337170,0.0813,0.107375,8909,0
0.266206,0.0261,0.137744,8910,0
0.197452,-0.0270,0.123360,8911,0
0.194658,-0.0136,0.108339,8912,0
0.188297,-0.0019,0.075101,8913,0
0.133633,-0.0385,0.055471,8914,0
0.174951,0.0203,0.053211,8915,0
0.134323,-0.0053,0.052796,8916,0
0.104649,-0.0224,0.060306,8917,0
0.126410,0.0150,0.025571,8918,0
0.119209,0.0253,-0.002784,8919,0
0.092222,0.0046,0.071409,8920,0
0.079433,0.0034,0.020796,8921,0
0.031743,-0.0349,0.024258,8922,0
0.040622,-0.0228,0.056394,8923,0
0.068502,0.0140,0.004246,8924,0
0.007154,-0.0376,-0.003807,8925,0
0.009698,-0.0259,-0.009176,8926,0
0.049840,0.0185,0.018278,8927,0
0.034093,-0.0016,0.074396,8928,0
0.039423,0.0054,0.023962,8929,0
-0.004965,-0.0367,0.017198,8930,0
0.000212,-0.0292,0.015057,8931,0
0.034626,0.0066,0.019977,8932,0
0.036572,0.0097,0.015994,8933,0
0.029795,0.0013,0.031856,8934,0
0.014425,-0.0091,-0.006147,8935,0
0.028016,0.0052,0.015058,8936,0
0.005577,-0.0186,0.030873,8937,0
0.032934,0.0099,0.016992,8938,0
0.021197,-0.0015,0.013363,8939,0
0.018189,-0.0049,0.018164,8940,0
-0.009403,-0.0300,-0.003179,8941,0
0.006226,-0.0148,0.024324,8942,0
0.016523,-0.0030,0.016656,8943,0
0.009692,-0.0077,0.001637,8944,0
-0.042748,-0.0570,-0.008459,8945,0
0.011866,0.0028,-0.025153,8946,0
-0.022215,-0.0365,0.052678,8947,0
-0.004454,-0.0195,0.019290,8948,0
-0.024595,-0.0426,0.038826,8949,0
0.003641,-0.0115,-0.011393,8950,0
-0.024026,-0.0396,0.016742,8951,0
-0.002804,-0.0157,-0.005239,8952,0
0.012348,-0.0017,0.020685,8953,0
-0.000315,-0.0135,0.005375,8954,0
0.020878,0.0116,-0.018743,8955,0
0.009668,0.0008,0.004246,8956,0
-0.020868,-0.0280,-0.001511,8957,0
-0.002107,-0.0081,-0.000190,8958,0
0.014947,0.0111,-0.009888,8959,0
0.025869,0.0195,0.022959,8960,0
0.030670,0.0261,-0.010759,8961,0
0.044300,0.0367,0.038323,8962,0
0.079463,0.0756,-0.020035,8963,0
0.124101,0.1176,0.029446,8964,0
0.060028,0.0519,0.013967,8965,0
0.101436,0.0930,0.008628,8966,0
0.153669,0.1435,0.016554,8967,0
0.140372,0.1339,-0.019791,8968,0
0.125698,0.1184,0.010398,8969,0
0.147555,0.1418,-0.011397,8970,0
0.160153,0.1608,-0.043816,8971,0
0.129643,0.1317,-0.008247,8972,1
0.130676,0.1420,-0.068773,8973,0
0.107832,0.1274,-0.065465,8974,0
0.115849,0.1492,-0.105663,8975,0
0.068279,0.1209,-0.158826,8976,0
0.080776,0.1526,-0.158945,8977,0
0.041655,0.1353,-0.196941,8978,0
0.012054,0.1260,-0.187781,8979,0
0.010593,0.1514,-0.252373,8980,0
-0.043168,0.1199,-0.232377,8981,0
-0.079491,0.1147,-0.313287,8982,0
-0.145113,0.0776,-0.315809,8983,0
-0.190899,0.0597,-0.324077,8984,0
-0.244572,0.0373,-0.372721,8985,0
